nH	En	En-1	diffGibbs	Remarks(n,n-1)
3	-752.49898278	-748.72022387	-0.32621320	#1@hol-2@NiNibrdg,#1@NiPbrdg-1@hol
3	-752.49898278	-748.72021666	-0.32622041	#1@hol-2@NiNibrdg,#1@NiPbrdg-1@hol
3	-752.49898278	-748.69299223	-0.35344483	#1@hol-2@NiNibrdg,#2@NiNibrdg
3	-752.49898278	-748.64184490	-0.40459217	#1@hol-2@NiNibrdg,#1@hol-1@Ptop
3	-752.49898278	-748.64177990	-0.40465717	#1@hol-2@NiNibrdg,#1@Ptop-1@hol
3	-752.49898278	-748.64136321	-0.40507386	#1@hol-2@NiNibrdg,#1@Ptop-1@hol
3	-752.49898278	-748.56157103	-0.48486604	#1@hol-2@NiNibrdg,#1@Nitop-1@hol
3	-752.49898278	-748.56157103	-0.48486604	#1@hol-2@NiNibrdg,#1@hol-1@Nitop
3	-752.49898278	-748.56157103	-0.48486604	#1@hol-2@NiNibrdg,#1@Nitop-1@hol
3	-752.49898278	-748.56157103	-0.48486604	#1@hol-2@NiNibrdg,#1@hol-1@Nitop
3	-752.49898278	-748.00026360	-1.04617346	#1@hol-2@NiNibrdg,#1@NiPbrdg-1@Ptop
3	-752.49898278	-747.81664741	-1.22978966	#1@hol-2@NiNibrdg,#2@Ptop
3	-751.91640785	-749.41042625	0.94656411	#2@NiNibrdg-1@NiPbrdg,#2@hol
3	-751.91640785	-749.41019939	0.94633725	#2@NiNibrdg-1@NiPbrdg,#2@hol
3	-751.91640785	-748.72022387	0.25636174	#2@NiNibrdg-1@NiPbrdg,#1@NiPbrdg-1@hol
3	-751.91640785	-748.72021666	0.25635453	#2@NiNibrdg-1@NiPbrdg,#1@NiPbrdg-1@hol
3	-751.91640785	-748.69299223	0.22913010	#2@NiNibrdg-1@NiPbrdg,#2@NiNibrdg
3	-751.91640785	-748.64184490	0.17798276	#2@NiNibrdg-1@NiPbrdg,#1@hol-1@Ptop
3	-751.91640785	-748.64177990	0.17791776	#2@NiNibrdg-1@NiPbrdg,#1@Ptop-1@hol
3	-751.91640785	-748.64136321	0.17750107	#2@NiNibrdg-1@NiPbrdg,#1@Ptop-1@hol
3	-751.91640785	-748.56157103	0.09770890	#2@NiNibrdg-1@NiPbrdg,#1@Nitop-1@hol
3	-751.91640785	-748.56157103	0.09770890	#2@NiNibrdg-1@NiPbrdg,#1@hol-1@Nitop
3	-751.91640785	-748.56157103	0.09770890	#2@NiNibrdg-1@NiPbrdg,#1@Nitop-1@hol
3	-751.91640785	-748.56157103	0.09770890	#2@NiNibrdg-1@NiPbrdg,#1@hol-1@Nitop
3	-751.91640785	-748.00026360	-0.46359853	#2@NiNibrdg-1@NiPbrdg,#1@NiPbrdg-1@Ptop
3	-751.91640785	-747.81664741	-0.64721472	#2@NiNibrdg-1@NiPbrdg,#2@Ptop
3	-751.72266974	-749.41042625	1.14030221	#3@NiNibrdg,#2@hol
3	-751.72266974	-749.41019939	1.14007535	#3@NiNibrdg,#2@hol
3	-751.72266974	-748.72022387	0.45009984	#3@NiNibrdg,#1@NiPbrdg-1@hol
3	-751.72266974	-748.72021666	0.45009263	#3@NiNibrdg,#1@NiPbrdg-1@hol
3	-751.72266974	-748.69299223	0.42286820	#3@NiNibrdg,#2@NiNibrdg
3	-751.72266974	-748.64184490	0.37172087	#3@NiNibrdg,#1@hol-1@Ptop
3	-751.72266974	-748.64177990	0.37165587	#3@NiNibrdg,#1@Ptop-1@hol
3	-751.72266974	-748.64136321	0.37123918	#3@NiNibrdg,#1@Ptop-1@hol
3	-751.72266974	-748.56157103	0.29144700	#3@NiNibrdg,#1@Nitop-1@hol
3	-751.72266974	-748.56157103	0.29144700	#3@NiNibrdg,#1@hol-1@Nitop
3	-751.72266974	-748.56157103	0.29144700	#3@NiNibrdg,#1@Nitop-1@hol
3	-751.72266974	-748.56157103	0.29144700	#3@NiNibrdg,#1@hol-1@Nitop
3	-751.72266974	-748.00026360	-0.26986043	#3@NiNibrdg,#1@NiPbrdg-1@Ptop
3	-751.72266974	-747.81664741	-0.45347662	#3@NiNibrdg,#2@Ptop
4	-756.99922864	-753.21990739	-0.32677553	#4@hol,#3@hol
4	-756.99922864	-752.63139340	-0.91528953	#4@hol,#2@hol-1@NiPbrdg
4	-756.99922864	-752.49898278	-1.04770015	#4@hol,#1@hol-2@NiNibrdg
4	-756.99922864	-751.91640785	-1.63027508	#4@hol,#2@NiNibrdg-1@NiPbrdg
4	-756.99922864	-751.72266974	-1.82401318	#4@hol,#3@NiNibrdg
4	-756.36420247	-753.21990739	0.30825064	#3@hol-1@NiPbrdg-1,#3@hol
4	-756.36420247	-752.63139340	-0.28026335	#3@hol-1@NiPbrdg-1,#2@hol-1@NiPbrdg
4	-756.36420247	-752.49898278	-0.41267397	#3@hol-1@NiPbrdg-1,#1@hol-2@NiNibrdg
4	-756.36420247	-751.91640785	-0.99524891	#3@hol-1@NiPbrdg-1,#2@NiNibrdg-1@NiPbrdg
4	-756.36420247	-751.72266974	-1.18898701	#3@hol-1@NiPbrdg-1,#3@NiNibrdg
4	-756.36337359	-753.21990739	0.30907952	#3@hol-1@NiPbrdg-2,#3@hol
4	-756.36337359	-752.63139340	-0.27943447	#3@hol-1@NiPbrdg-2,#2@hol-1@NiPbrdg
4	-756.36337359	-752.49898278	-0.41184509	#3@hol-1@NiPbrdg-2,#1@hol-2@NiNibrdg
4	-756.36337359	-751.91640785	-0.99442003	#3@hol-1@NiPbrdg-2,#2@NiNibrdg-1@NiPbrdg
4	-756.36337359	-751.72266974	-1.18815813	#3@hol-1@NiPbrdg-2,#3@NiNibrdg
5	-760.16468899	-756.99922864	0.28708536	#4@hol-1@NiPbrdg-5,#4@hol
5	-760.16468899	-756.36420247	-0.34794081	#4@hol-1@NiPbrdg-5,#3@hol-1@NiPbrdg-1
5	-760.16468899	-756.36337359	-0.34876969	#4@hol-1@NiPbrdg-5,#3@hol-1@NiPbrdg-2
5	-760.14335447	-756.99922864	0.30841988	#4@hol-1@NiPbrdg-2,#4@hol
5	-760.14335447	-756.36420247	-0.32660629	#4@hol-1@NiPbrdg-2,#3@hol-1@NiPbrdg-1
5	-760.14335447	-756.36337359	-0.32743517	#4@hol-1@NiPbrdg-2,#3@hol-1@NiPbrdg-2
5	-760.14316813	-756.99922864	0.30860622	#4@hol-1@NiPbrdg-1,#4@hol
5	-760.14316813	-756.36420247	-0.32641995	#4@hol-1@NiPbrdg-1,#3@hol-1@NiPbrdg-1
5	-760.14316813	-756.36337359	-0.32724883	#4@hol-1@NiPbrdg-1,#3@hol-1@NiPbrdg-2
5	-760.14314233	-756.99922864	0.30863202	#4@hol-1@NiPbrdg-3,#4@hol
5	-760.14314233	-756.36420247	-0.32639415	#4@hol-1@NiPbrdg-3,#3@hol-1@NiPbrdg-1
5	-760.14314233	-756.36337359	-0.32722303	#4@hol-1@NiPbrdg-3,#3@hol-1@NiPbrdg-2
5	-760.14241856	-756.99922864	0.30935579	#4@hol-1@NiPbrdg-4,#4@hol
5	-760.14241856	-756.36420247	-0.32567038	#4@hol-1@NiPbrdg-4,#3@hol-1@NiPbrdg-1
5	-760.14241856	-756.36337359	-0.32649926	#4@hol-1@NiPbrdg-4,#3@hol-1@NiPbrdg-2
5	-760.13150644	-756.99922864	0.32026792	#3@hol-2@NiNibrdg-2,#4@hol
5	-760.13150644	-756.36420247	-0.31475826	#3@hol-2@NiNibrdg-2,#3@hol-1@NiPbrdg-1
5	-760.13150644	-756.36337359	-0.31558714	#3@hol-2@NiNibrdg-2,#3@hol-1@NiPbrdg-2
5	-760.13146960	-756.99922864	0.32030476	#3@hol-2@NiNibrdg-1,#4@hol
5	-760.13146960	-756.36420247	-0.31472142	#3@hol-2@NiNibrdg-1,#3@hol-1@NiPbrdg-1
5	-760.13146960	-756.36337359	-0.31555030	#3@hol-2@NiNibrdg-1,#3@hol-1@NiPbrdg-2
5	-760.13141711	-756.99922864	0.32035725	#3@hol-2@NiNibrdg-3,#4@hol
5	-760.13141711	-756.36420247	-0.31466893	#3@hol-2@NiNibrdg-3,#3@hol-1@NiPbrdg-1
5	-760.13141711	-756.36337359	-0.31549781	#3@hol-2@NiNibrdg-3,#3@hol-1@NiPbrdg-2
5	-759.99723946	-756.99922864	0.45453489	#4@hol-1@Ptop,#4@hol
5	-759.99723946	-756.36420247	-0.18049128	#4@hol-1@Ptop,#3@hol-1@NiPbrdg-1
5	-759.99723946	-756.36337359	-0.18132016	#4@hol-1@Ptop,#3@hol-1@NiPbrdg-2
6	-763.28960428	-760.16468899	0.32763043	#4@hol-2@NiPbrdg-4,#4@hol-1@NiPbrdg-5
6	-763.28960428	-760.14335447	0.30629591	#4@hol-2@NiPbrdg-4,#4@hol-1@NiPbrdg-2
6	-763.28960428	-760.14316813	0.30610957	#4@hol-2@NiPbrdg-4,#4@hol-1@NiPbrdg-1
6	-763.28960428	-760.14314233	0.30608377	#4@hol-2@NiPbrdg-4,#4@hol-1@NiPbrdg-3
6	-763.28960428	-760.14241856	0.30536000	#4@hol-2@NiPbrdg-4,#4@hol-1@NiPbrdg-4
6	-763.28960428	-760.13150644	0.29444787	#4@hol-2@NiPbrdg-4,#3@hol-2@NiNibrdg-2
6	-763.28960428	-760.13146960	0.29441103	#4@hol-2@NiPbrdg-4,#3@hol-2@NiNibrdg-1
6	-763.28960428	-760.13141711	0.29435854	#4@hol-2@NiPbrdg-4,#3@hol-2@NiNibrdg-3
6	-763.28960428	-759.99723946	0.16018090	#4@hol-2@NiPbrdg-4,#4@hol-1@Ptop
6	-763.28234640	-760.16468899	0.33488831	#3@hol-2@NiNibrdg-1@NiPbrdg-4,#4@hol-1@NiPbrdg-5
6	-763.28234640	-760.14335447	0.31355379	#3@hol-2@NiNibrdg-1@NiPbrdg-4,#4@hol-1@NiPbrdg-2
6	-763.28234640	-760.14316813	0.31336745	#3@hol-2@NiNibrdg-1@NiPbrdg-4,#4@hol-1@NiPbrdg-1
6	-763.28234640	-760.14314233	0.31334165	#3@hol-2@NiNibrdg-1@NiPbrdg-4,#4@hol-1@NiPbrdg-3
6	-763.28234640	-760.14241856	0.31261788	#3@hol-2@NiNibrdg-1@NiPbrdg-4,#4@hol-1@NiPbrdg-4
6	-763.28234640	-760.13150644	0.30170575	#3@hol-2@NiNibrdg-1@NiPbrdg-4,#3@hol-2@NiNibrdg-2
6	-763.28234640	-760.13146960	0.30166891	#3@hol-2@NiNibrdg-1@NiPbrdg-4,#3@hol-2@NiNibrdg-1
6	-763.28234640	-760.13141711	0.30161642	#3@hol-2@NiNibrdg-1@NiPbrdg-4,#3@hol-2@NiNibrdg-3
6	-763.28234640	-759.99723946	0.16743877	#3@hol-2@NiNibrdg-1@NiPbrdg-4,#4@hol-1@Ptop
6	-763.28206225	-760.16468899	0.33517246	#3@hol-2@NiNibrdg-1@NiPbrdg-2,#4@hol-1@NiPbrdg-5
6	-763.28206225	-760.14335447	0.31383794	#3@hol-2@NiNibrdg-1@NiPbrdg-2,#4@hol-1@NiPbrdg-2
6	-763.28206225	-760.14316813	0.31365160	#3@hol-2@NiNibrdg-1@NiPbrdg-2,#4@hol-1@NiPbrdg-1
6	-763.28206225	-760.14314233	0.31362580	#3@hol-2@NiNibrdg-1@NiPbrdg-2,#4@hol-1@NiPbrdg-3
6	-763.28206225	-760.14241856	0.31290203	#3@hol-2@NiNibrdg-1@NiPbrdg-2,#4@hol-1@NiPbrdg-4
6	-763.28206225	-760.13150644	0.30198990	#3@hol-2@NiNibrdg-1@NiPbrdg-2,#3@hol-2@NiNibrdg-2
6	-763.28206225	-760.13146960	0.30195306	#3@hol-2@NiNibrdg-1@NiPbrdg-2,#3@hol-2@NiNibrdg-1
6	-763.28206225	-760.13141711	0.30190057	#3@hol-2@NiNibrdg-1@NiPbrdg-2,#3@hol-2@NiNibrdg-3
6	-763.28206225	-759.99723946	0.16772292	#3@hol-2@NiNibrdg-1@NiPbrdg-2,#4@hol-1@Ptop
6	-763.27478102	-760.16468899	0.34245369	#4@hol-2@NiPbrdg-5,#4@hol-1@NiPbrdg-5
6	-763.27478102	-760.14335447	0.32111917	#4@hol-2@NiPbrdg-5,#4@hol-1@NiPbrdg-2
6	-763.27478102	-760.14316813	0.32093283	#4@hol-2@NiPbrdg-5,#4@hol-1@NiPbrdg-1
6	-763.27478102	-760.14314233	0.32090703	#4@hol-2@NiPbrdg-5,#4@hol-1@NiPbrdg-3
6	-763.27478102	-760.14241856	0.32018326	#4@hol-2@NiPbrdg-5,#4@hol-1@NiPbrdg-4
6	-763.27478102	-760.13150644	0.30927113	#4@hol-2@NiPbrdg-5,#3@hol-2@NiNibrdg-2
6	-763.27478102	-760.13146960	0.30923429	#4@hol-2@NiPbrdg-5,#3@hol-2@NiNibrdg-1
6	-763.27478102	-760.13141711	0.30918180	#4@hol-2@NiPbrdg-5,#3@hol-2@NiNibrdg-3
6	-763.27478102	-759.99723946	0.17500416	#4@hol-2@NiPbrdg-5,#4@hol-1@Ptop
6	-763.26583230	-760.16468899	0.35140241	#3@hol-2@NiNibrdg-1@NiPbrdg-3,#4@hol-1@NiPbrdg-5
6	-763.26583230	-760.14335447	0.33006789	#3@hol-2@NiNibrdg-1@NiPbrdg-3,#4@hol-1@NiPbrdg-2
6	-763.26583230	-760.14316813	0.32988155	#3@hol-2@NiNibrdg-1@NiPbrdg-3,#4@hol-1@NiPbrdg-1
6	-763.26583230	-760.14314233	0.32985575	#3@hol-2@NiNibrdg-1@NiPbrdg-3,#4@hol-1@NiPbrdg-3
6	-763.26583230	-760.14241856	0.32913198	#3@hol-2@NiNibrdg-1@NiPbrdg-3,#4@hol-1@NiPbrdg-4
6	-763.26583230	-760.13150644	0.31821985	#3@hol-2@NiNibrdg-1@NiPbrdg-3,#3@hol-2@NiNibrdg-2
6	-763.26583230	-760.13146960	0.31818301	#3@hol-2@NiNibrdg-1@NiPbrdg-3,#3@hol-2@NiNibrdg-1
6	-763.26583230	-760.13141711	0.31813052	#3@hol-2@NiNibrdg-1@NiPbrdg-3,#3@hol-2@NiNibrdg-3
6	-763.26583230	-759.99723946	0.18395287	#3@hol-2@NiNibrdg-1@NiPbrdg-3,#4@hol-1@Ptop
6	-763.26532890	-760.16468899	0.35190581	#4@hol-2@NiPbrdg-2,#4@hol-1@NiPbrdg-5
6	-763.26532890	-760.14335447	0.33057129	#4@hol-2@NiPbrdg-2,#4@hol-1@NiPbrdg-2
6	-763.26532890	-760.14316813	0.33038495	#4@hol-2@NiPbrdg-2,#4@hol-1@NiPbrdg-1
6	-763.26532890	-760.14314233	0.33035915	#4@hol-2@NiPbrdg-2,#4@hol-1@NiPbrdg-3
6	-763.26532890	-760.14241856	0.32963538	#4@hol-2@NiPbrdg-2,#4@hol-1@NiPbrdg-4
6	-763.26532890	-760.13150644	0.31872325	#4@hol-2@NiPbrdg-2,#3@hol-2@NiNibrdg-2
6	-763.26532890	-760.13146960	0.31868641	#4@hol-2@NiPbrdg-2,#3@hol-2@NiNibrdg-1
6	-763.26532890	-760.13141711	0.31863392	#4@hol-2@NiPbrdg-2,#3@hol-2@NiNibrdg-3
6	-763.26532890	-759.99723946	0.18445628	#4@hol-2@NiPbrdg-2,#4@hol-1@Ptop
6	-763.26372142	-760.16468899	0.35351329	#3@hol-2@NiNibrdg-1@NiPbrdg-1,#4@hol-1@NiPbrdg-5
6	-763.26372142	-760.14335447	0.33217877	#3@hol-2@NiNibrdg-1@NiPbrdg-1,#4@hol-1@NiPbrdg-2
6	-763.26372142	-760.14316813	0.33199243	#3@hol-2@NiNibrdg-1@NiPbrdg-1,#4@hol-1@NiPbrdg-1
6	-763.26372142	-760.14314233	0.33196663	#3@hol-2@NiNibrdg-1@NiPbrdg-1,#4@hol-1@NiPbrdg-3
6	-763.26372142	-760.14241856	0.33124286	#3@hol-2@NiNibrdg-1@NiPbrdg-1,#4@hol-1@NiPbrdg-4
6	-763.26372142	-760.13150644	0.32033073	#3@hol-2@NiNibrdg-1@NiPbrdg-1,#3@hol-2@NiNibrdg-2
6	-763.26372142	-760.13146960	0.32029389	#3@hol-2@NiNibrdg-1@NiPbrdg-1,#3@hol-2@NiNibrdg-1
6	-763.26372142	-760.13141711	0.32024140	#3@hol-2@NiNibrdg-1@NiPbrdg-1,#3@hol-2@NiNibrdg-3
6	-763.26372142	-759.99723946	0.18606375	#3@hol-2@NiNibrdg-1@NiPbrdg-1,#4@hol-1@Ptop
6	-763.25634609	-760.16468899	0.36088862	#4@hol-2@NiPbrdg-3,#4@hol-1@NiPbrdg-5
6	-763.25634609	-760.14335447	0.33955410	#4@hol-2@NiPbrdg-3,#4@hol-1@NiPbrdg-2
6	-763.25634609	-760.14316813	0.33936776	#4@hol-2@NiPbrdg-3,#4@hol-1@NiPbrdg-1
6	-763.25634609	-760.14314233	0.33934196	#4@hol-2@NiPbrdg-3,#4@hol-1@NiPbrdg-3
6	-763.25634609	-760.14241856	0.33861819	#4@hol-2@NiPbrdg-3,#4@hol-1@NiPbrdg-4
6	-763.25634609	-760.13150644	0.32770606	#4@hol-2@NiPbrdg-3,#3@hol-2@NiNibrdg-2
6	-763.25634609	-760.13146960	0.32766922	#4@hol-2@NiPbrdg-3,#3@hol-2@NiNibrdg-1
6	-763.25634609	-760.13141711	0.32761673	#4@hol-2@NiPbrdg-3,#3@hol-2@NiNibrdg-3
6	-763.25634609	-759.99723946	0.19343909	#4@hol-2@NiPbrdg-3,#4@hol-1@Ptop
6	-763.24532732	-760.16468899	0.37190739	#2@hol-4@NiNibrdg,#4@hol-1@NiPbrdg-5
6	-763.24532732	-760.14335447	0.35057287	#2@hol-4@NiNibrdg,#4@hol-1@NiPbrdg-2
6	-763.24532732	-760.14316813	0.35038653	#2@hol-4@NiNibrdg,#4@hol-1@NiPbrdg-1
6	-763.24532732	-760.14314233	0.35036073	#2@hol-4@NiNibrdg,#4@hol-1@NiPbrdg-3
6	-763.24532732	-760.14241856	0.34963696	#2@hol-4@NiNibrdg,#4@hol-1@NiPbrdg-4
6	-763.24532732	-760.13150644	0.33872483	#2@hol-4@NiNibrdg,#3@hol-2@NiNibrdg-2
6	-763.24532732	-760.13146960	0.33868799	#2@hol-4@NiNibrdg,#3@hol-2@NiNibrdg-1
6	-763.24532732	-760.13141711	0.33863550	#2@hol-4@NiNibrdg,#3@hol-2@NiNibrdg-3
6	-763.24532732	-759.99723946	0.20445785	#2@hol-4@NiNibrdg,#4@hol-1@Ptop
6	-763.23906975	-760.16468899	0.37816496	#4@hol-2@NiPbrdg-1,#4@hol-1@NiPbrdg-5
6	-763.23906975	-760.14335447	0.35683044	#4@hol-2@NiPbrdg-1,#4@hol-1@NiPbrdg-2
6	-763.23906975	-760.14316813	0.35664410	#4@hol-2@NiPbrdg-1,#4@hol-1@NiPbrdg-1
6	-763.23906975	-760.14314233	0.35661830	#4@hol-2@NiPbrdg-1,#4@hol-1@NiPbrdg-3
6	-763.23906975	-760.14241856	0.35589453	#4@hol-2@NiPbrdg-1,#4@hol-1@NiPbrdg-4
6	-763.23906975	-760.13150644	0.34498240	#4@hol-2@NiPbrdg-1,#3@hol-2@NiNibrdg-2
6	-763.23906975	-760.13146960	0.34494556	#4@hol-2@NiPbrdg-1,#3@hol-2@NiNibrdg-1
6	-763.23906975	-760.13141711	0.34489307	#4@hol-2@NiPbrdg-1,#3@hol-2@NiNibrdg-3
6	-763.23906975	-759.99723946	0.21071543	#4@hol-2@NiPbrdg-1,#4@hol-1@Ptop
6	-763.22692311	-760.16468899	0.39031160	#3@hol-2@NiNibrdg-1@NiPbrdg-5,#4@hol-1@NiPbrdg-5
6	-763.22692311	-760.14335447	0.36897708	#3@hol-2@NiNibrdg-1@NiPbrdg-5,#4@hol-1@NiPbrdg-2
6	-763.22692311	-760.14316813	0.36879074	#3@hol-2@NiNibrdg-1@NiPbrdg-5,#4@hol-1@NiPbrdg-1
6	-763.22692311	-760.14314233	0.36876494	#3@hol-2@NiNibrdg-1@NiPbrdg-5,#4@hol-1@NiPbrdg-3
6	-763.22692311	-760.14241856	0.36804117	#3@hol-2@NiNibrdg-1@NiPbrdg-5,#4@hol-1@NiPbrdg-4
6	-763.22692311	-760.13150644	0.35712904	#3@hol-2@NiNibrdg-1@NiPbrdg-5,#3@hol-2@NiNibrdg-2
6	-763.22692311	-760.13146960	0.35709220	#3@hol-2@NiNibrdg-1@NiPbrdg-5,#3@hol-2@NiNibrdg-1
6	-763.22692311	-760.13141711	0.35703971	#3@hol-2@NiNibrdg-1@NiPbrdg-5,#3@hol-2@NiNibrdg-3
6	-763.22692311	-759.99723946	0.22286206	#3@hol-2@NiNibrdg-1@NiPbrdg-5,#4@hol-1@Ptop
6	-763.19515886	-760.16468899	0.42207585	#4@hol-2@NiPbrdg-7,#4@hol-1@NiPbrdg-5
6	-763.19515886	-760.14335447	0.40074133	#4@hol-2@NiPbrdg-7,#4@hol-1@NiPbrdg-2
6	-763.19515886	-760.14316813	0.40055499	#4@hol-2@NiPbrdg-7,#4@hol-1@NiPbrdg-1
6	-763.19515886	-760.14314233	0.40052919	#4@hol-2@NiPbrdg-7,#4@hol-1@NiPbrdg-3
